weather_date,crime_count,average_temperature_f,reported_precipitation_inches,average_relative_humidity,average_wind_speed_mph,has_reported_weather_event,has_precipitation,has_rain,has_snow,has_thunderstorm
2012-02-21,850,37.93611111111111,0.07800000000000001,81.22916666666667,12.847222222222221,1,1,1,1,0
2012-02-22,897,37.364583333333336,0.005,79.79166666666667,6.260416666666667,1,1,1,1,0
2012-02-23,817,35.32083333333333,0.12400000000000001,94.08333333333333,8.110416666666667,1,1,1,1,0
2012-02-24,784,30.809027777777775,0.251,85.97222222222221,15.628472222222223,1,1,0,1,0
2012-02-25,792,24.104166666666668,0.0,66.85416666666667,10.1875,0,0,0,0,0
2012-02-26,727,37.3125,0.0,56.791666666666664,13.479166666666666,0,0,0,0,0
2012-02-27,818,32.93055555555555,0.0,59.979166666666664,10.743055555555555,0,0,0,0,0
2012-02-28,893,36.666666666666664,0.082,65.02083333333333,8.229166666666666,1,1,1,0,0
2012-02-29,875,47.09027777777777,0.20900000000000002,72.05208333333333,18.79513888888889,1,1,1,0,0
2012-03-01,1043,37.27777777777778,0.001,77.6736111111111,8.333333333333334,0,1,0,0,0
2012-03-02,881,36.88194444444445,0.196,83.96527777777779,14.170138888888888,1,1,1,1,1
2012-03-03,780,31.5625,0.015,67.26388888888889,17.166666666666668,1,1,0,1,0
2012-03-04,757,29.590277777777782,0.011,69.58333333333333,8.79861111111111,1,1,0,1,0
2012-03-05,764,29.791666666666668,0.001,62.229166666666664,9.083333333333334,0,1,0,0,0
2012-03-06,938,51.25,0.0,45.770833333333336,19.729166666666668,0,0,0,0,0
2012-03-07,950,60.791666666666664,0.002,47.208333333333336,22.291666666666668,1,1,1,0,0
2012-03-08,922,42.798611111111114,0.22000000000000003,63.520833333333336,14.493055555555555,1,1,1,0,0
2012-03-09,958,34.479166666666664,0.0,39.416666666666664,12.5625,0,0,0,0,0
2012-03-10,891,43.541666666666664,0.0,41.479166666666664,14.1875,0,0,0,0,0
2012-03-11,805,55.449275362318836,0.002,39.971014492753625,9.855072463768115,1,1,1,0,0
2012-03-12,912,58.69444444444445,0.281,77.04861111111111,13.923611111111112,1,1,1,0,0
2012-03-13,927,57.895833333333336,0.0,48.520833333333336,5.645833333333333,0,0,0,0,0
2012-03-14,930,67.97916666666667,0.0,60.395833333333336,10.0625,0,0,0,0,0
2012-03-15,1000,67.5,0.001,68.28472222222221,8.166666666666666,0,1,0,0,0
2012-03-16,957,66.22916666666667,0.0,58.6875,6.0625,1,0,0,0,1
2012-03-17,1070,69.97916666666667,0.0,58.583333333333336,9.0,0,0,0,0,0
2012-03-18,919,70.70833333333333,0.0,61.083333333333336,8.520833333333334,0,0,0,0,0
2012-03-19,979,70.8125,0.002,65.9375,9.645833333333334,1,1,1,0,0
2012-03-20,992,75.375,0.0,44.479166666666664,11.895833333333334,0,0,0,0,0
2012-03-21,1076,75.9375,0.0,44.520833333333336,8.020833333333334,0,0,0,0,0
2012-03-22,979,70.73611111111111,0.042,60.083333333333336,5.3680555555555545,1,1,1,0,1
2012-03-23,977,59.84583333333333,1.0170000000000001,88.07222222222224,4.835416666666666,1,1,1,0,1
2012-03-24,906,53.95416666666666,0.013000000000000001,91.62013888888889,6.636111111111112,1,1,1,0,0
2012-03-25,885,55.458333333333336,0.01,77.68055555555556,8.9375,1,1,0,0,0
2012-03-26,831,42.1875,0.0,60.604166666666664,15.604166666666666,0,0,0,0,0
2012-03-27,868,55.75,0.0,42.6875,15.3125,0,0,0,0,0
2012-03-28,911,58.145833333333336,0.0,54.729166666666664,13.0625,0,0,0,0,0
2012-03-29,948,43.25,0.0,67.20833333333333,10.479166666666666,0,0,0,0,0
2012-03-30,941,46.29861111111111,0.381,77.63888888888889,10.069444444444445,1,1,0,0,1
2012-03-31,878,42.09027777777778,0.0,78.89583333333333,7.784722222222221,1,0,0,0,0
2012-04-01,1000,50.916666666666664,0.511,79.09375,8.527777777777777,1,1,1,0,1
2012-04-02,828,55.104166666666664,0.0,57.75,11.229166666666666,1,0,0,0,0
2012-04-03,884,55.895833333333336,0.0,57.479166666666664,10.229166666666666,0,0,0,0,0
2012-04-04,865,50.416666666666664,0.0,48.270833333333336,15.729166666666666,0,0,0,0,0
2012-04-05,881,43.875,0.0,61.4375,15.708333333333334,0,0,0,0,0
2012-04-06,903,44.520833333333336,0.0,54.104166666666664,9.833333333333334,0,0,0,0,0
2012-04-07,975,54.541666666666664,0.002,46.520833333333336,7.041666666666667,1,1,1,0,0
2012-04-08,820,54.458333333333336,0.0,47.520833333333336,12.145833333333334,0,0,0,0,0
2012-04-09,918,53.270833333333336,0.004,37.75,14.5625,1,1,1,0,0
2012-04-10,844,39.625,0.0,41.1875,12.416666666666666,0,0,0,0,0
2012-04-11,920,41.9375,0.0,52.625,7.583333333333333,0,0,0,0,0
2012-04-12,923,49.125,0.0,47.583333333333336,5.229166666666667,0,0,0,0,0
2012-04-13,939,55.916666666666664,0.001,39.1875,11.5,0,1,0,0,0
2012-04-14,944,59.17222222222222,0.881,76.20833333333333,7.426388888888888,1,1,1,0,1
2012-04-15,977,68.6701388888889,0.843,74.03125,15.652777777777777,1,1,1,0,1
2012-04-16,931,53.541666666666664,0.024,65.85416666666667,19.479166666666668,1,1,1,0,0
2012-04-17,959,47.458333333333336,0.0,62.729166666666664,7.0,0,0,0,0,0
2012-04-18,879,59.354166666666664,0.043000000000000003,53.166666666666664,11.375,1,1,1,0,0
2012-04-19,961,53.458333333333336,0.001,71.28472222222221,8.57638888888889,0,1,0,0,0
2012-04-20,917,45.0,0.024,79.88888888888889,14.465277777777779,1,1,1,0,0
2012-04-21,876,43.895833333333336,0.0,60.291666666666664,8.854166666666666,0,0,0,0,0
2012-04-22,824,45.708333333333336,0.0,47.375,14.583333333333334,0,0,0,0,0
2012-04-23,935,47.625,0.0,38.458333333333336,9.354166666666666,0,0,0,0,0
2012-04-24,896,53.020833333333336,0.0,34.6875,6.229166666666667,0,0,0,0,0
2012-04-25,952,55.375,0.05800000000000001,68.39583333333333,8.0,1,1,1,0,0
2012-04-26,925,47.708333333333336,0.0,68.79166666666667,13.020833333333334,1,0,0,0,0
2012-04-27,963,44.875,0.002,49.270833333333336,11.416666666666666,1,1,1,0,0
2012-04-28,878,46.95138888888889,0.202,68.33333333333333,15.506944444444445,1,1,1,0,0
2012-04-29,803,50.916666666666664,0.12400000000000001,65.10416666666667,10.041666666666666,1,1,1,0,0
2012-04-30,869,56.62152777777778,0.44500000000000006,83.71527777777779,4.652777777777778,1,1,1,0,0
2012-05-01,1066,58.68985507246377,0.324,82.03550724637682,7.17638888888889,1,1,1,0,0
2012-05-02,997,70.77083333333333,0.001,70.70833333333333,9.625,1,1,1,0,0
2012-05-03,981,77.1875,0.07400000000000001,66.10416666666667,13.270833333333334,1,1,1,0,1
2012-05-04,1031,61.830555555555556,0.28,80.67916666666667,9.879166666666666,1,1,1,0,1
2012-05-05,950,57.416666666666664,0.0,85.75,7.659722222222222,1,0,0,0,0
2012-05-06,844,60.298611111111114,0.492,81.52777777777779,7.142361111111112,1,1,1,0,1
2012-05-07,973,58.30555555555555,0.603,92.00694444444446,5.041666666666667,1,1,1,0,1
2012-05-08,1025,61.4375,0.01,59.333333333333336,8.805555555555555,1,1,0,0,0
2012-05-09,977,53.666666666666664,0.002,66.20833333333333,7.75,1,1,1,0,0
2012-05-10,916,55.708333333333336,0.0,47.041666666666664,6.083333333333333,0,0,0,0,0
2012-05-11,998,65.75,0.0,37.270833333333336,9.666666666666666,0,0,0,0,0
2012-05-12,932,57.44444444444445,0.255,66.66666666666667,8.840277777777777,1,1,1,0,1
2012-05-13,819,60.291666666666664,0.0,38.9375,9.0625,0,0,0,0,0
2012-05-14,1004,65.20833333333333,0.0,36.6875,4.416666666666667,0,0,0,0,0
2012-05-15,1041,71.91666666666667,0.002,38.34375,11.927083333333334,1,1,1,0,1
2012-05-16,947,57.125,0.0,41.625,12.5625,0,0,0,0,0
2012-05-17,954,61.520833333333336,0.0,45.791666666666664,6.3125,0,0,0,0,0
2012-05-18,978,70.66666666666667,0.0,32.479166666666664,8.395833333333334,0,0,0,0,0
2012-05-19,932,78.27083333333333,0.0,40.75,8.520833333333334,0,0,0,0,0
2012-05-20,956,79.2013888888889,0.15100000000000002,50.40277777777778,11.041666666666666,1,1,1,0,1
2012-05-21,886,60.25,0.0,56.5,13.354166666666666,0,0,0,0,0
2012-05-22,950,59.875,0.0,52.479166666666664,7.916666666666667,0,0,0,0,0
2012-05-23,1072,68.20833333333333,0.0,43.708333333333336,6.708333333333333,0,0,0,0,0
2012-05-24,1023,79.0,0.0,41.166666666666664,15.041666666666666,0,0,0,0,0
2012-05-25,1083,71.0625,0.0,47.229166666666664,10.645833333333334,0,0,0,0,0
2012-05-26,911,71.29166666666667,0.0,54.1875,11.208333333333334,0,0,0,0,0
2012-05-27,927,85.125,0.0,42.75,10.6875,0,0,0,0,0
2012-05-28,1030,84.25,0.02,45.166666666666664,14.791666666666666,1,1,1,0,0
2012-05-29,1094,74.8125,0.001,36.895833333333336,11.583333333333334,0,1,0,0,0
2012-05-30,985,60.791666666666664,0.0,57.8125,10.583333333333334,1,0,0,0,0
2012-05-31,829,51.49166666666667,0.9750000000000001,79.60625,13.043750000000001,1,1,1,0,0
2012-06-01,1226,54.180555555555564,0.031,71.04166666666667,10.340277777777777,1,1,1,0,0
2012-06-02,944,63.5,0.0,57.729166666666664,12.083333333333334,0,0,0,0,0
2012-06-03,991,70.20833333333333,0.001,50.5,9.333333333333334,0,1,0,0,0
2012-06-04,980,66.89583333333333,0.0,49.583333333333336,8.8125,0,0,0,0,0
2012-06-05,950,62.895833333333336,0.0,61.583333333333336,10.166666666666666,0,0,0,0,0
2012-06-06,1025,66.04166666666667,0.0,51.895833333333336,5.729166666666667,0,0,0,0,0
2012-06-07,991,68.9375,0.0,44.1875,5.75,0,0,0,0,0
2012-06-08,1114,75.54166666666667,0.0,39.041666666666664,7.333333333333333,0,0,0,0,0
2012-06-09,1049,79.375,0.0,37.4375,10.479166666666666,0,0,0,0,0
2012-06-10,1008,82.04166666666667,0.0,40.645833333333336,10.625,0,0,0,0,0
2012-06-11,1067,79.8125,0.0,56.895833333333336,11.0625,0,0,0,0,0
2012-06-12,1090,68.79166666666667,0.0,45.6875,10.958333333333334,0,0,0,0,0
2012-06-13,1076,64.66666666666667,0.0,51.75,8.395833333333334,0,0,0,0,0
2012-06-14,979,73.04166666666667,0.0,44.333333333333336,8.3125,0,0,0,0,0
2012-06-15,1083,81.16666666666667,0.0,31.416666666666668,8.604166666666666,0,0,0,0,0
2012-06-16,1062,80.70833333333333,0.38,51.645833333333336,12.625,1,1,1,0,1
2012-06-17,946,76.5625,0.152,60.354166666666664,7.729166666666667,1,1,1,0,0
2012-06-18,1068,83.27083333333333,0.0,55.145833333333336,17.145833333333332,0,0,0,0,0
2012-06-19,1004,84.75,0.0,51.75,13.854166666666666,0,0,0,0,0
2012-06-20,1098,84.6875,0.0,46.895833333333336,15.083333333333334,0,0,0,0,0
2012-06-21,1056,77.89583333333333,0.03,54.041666666666664,9.458333333333334,1,1,1,0,0
2012-06-22,1120,74.64583333333333,0.0,46.125,5.770833333333333,0,0,0,0,0
2012-06-23,1128,75.85416666666667,0.0,51.3125,4.729166666666667,0,0,0,0,0
2012-06-24,1077,79.69444444444444,0.0,48.4375,8.041666666666666,0,0,0,0,0
2012-06-25,965,68.83333333333333,0.0,48.8125,15.708333333333334,0,0,0,0,0
2012-06-26,957,71.8125,0.0,48.75,6.520833333333333,0,0,0,0,0
2012-06-27,1047,79.5,0.0,39.6875,11.395833333333334,0,0,0,0,0
2012-06-28,939,87.32291666666667,0.21000000000000002,53.479166666666664,10.96875,1,1,1,0,1
2012-06-29,1045,80.54861111111111,0.281,55.986111111111114,7.951388888888889,1,1,1,0,1
2012-06-30,1011,79.45833333333333,0.002,70.22916666666667,7.333333333333333,0,1,0,0,0
2012-07-01,1191,79.88055555555555,0.77,68.74305555555556,5.555555555555556,1,1,1,0,1
2012-07-02,1056,86.04166666666667,0.0,59.875,6.354166666666667,0,0,0,0,0
2012-07-03,1060,86.9375,0.0,51.875,10.104166666666666,0,0,0,0,0
2012-07-04,1045,90.54166666666667,0.0,50.833333333333336,8.791666666666666,0,0,0,0,0
2012-07-05,1010,90.4375,0.002,49.416666666666664,7.020833333333333,1,1,1,0,1
2012-07-06,1027,92.8125,0.0,51.0625,6.9375,0,0,0,0,0
2012-07-07,1063,83.22916666666667,0.0,59.958333333333336,10.916666666666666,0,0,0,0,0
2012-07-08,1093,78.72916666666667,0.0,47.104166666666664,13.291666666666666,0,0,0,0,0
2012-07-09,1065,78.22916666666667,0.0,51.979166666666664,7.125,0,0,0,0,0
2012-07-10,1054,76.22916666666667,0.0,52.125,10.854166666666666,0,0,0,0,0
2012-07-11,1030,77.91666666666667,0.0,50.875,8.604166666666666,0,0,0,0,0
2012-07-12,1040,81.08333333333333,0.0,40.1875,9.291666666666666,0,0,0,0,0
2012-07-13,1084,80.43055555555556,0.003,55.979166666666664,6.402777777777779,1,1,1,0,1
2012-07-14,1054,78.00694444444444,0.003,68.81944444444444,5.020833333333333,1,1,1,0,1
2012-07-15,1125,82.45833333333333,0.0,59.583333333333336,6.645833333333333,0,0,0,0,0
2012-07-16,988,87.64583333333333,0.0,50.3125,8.875,0,0,0,0,0
2012-07-17,1004,89.97916666666667,0.0,47.666666666666664,9.145833333333334,0,0,0,0,0
2012-07-18,978,81.98333333333333,0.553,70.35277777777777,8.802777777777779,1,1,1,0,1
2012-07-19,921,76.44444444444444,1.1720000000000002,80.33472222222223,9.811111111111112,1,1,1,0,1
2012-07-20,1072,75.68055555555556,0.003,61.29861111111111,11.166666666666666,1,1,1,0,0
2012-07-21,1065,80.10416666666667,0.0,57.729166666666664,4.333333333333333,0,0,0,0,0
2012-07-22,985,82.5625,0.011,57.270833333333336,6.625,0,1,0,0,0
2012-07-23,988,89.10416666666667,0.011,48.104166666666664,10.875,0,1,0,0,0
2012-07-24,968,80.21944444444445,0.371,63.8125,7.679166666666667,1,1,1,0,1
2012-07-25,1012,86.97916666666667,0.0,52.4375,11.958333333333334,0,0,0,0,0
2012-07-26,976,80.20833333333334,0.07300000000000001,70.1388888888889,8.777777777777779,1,1,0,0,1
2012-07-27,1040,76.78472222222221,0.012,66.18055555555556,9.0625,0,1,0,0,0
2012-07-28,1044,76.375,0.0,57.3125,8.75,0,0,0,0,0
2012-07-29,1017,78.77083333333333,0.0,50.791666666666664,6.083333333333333,0,0,0,0,0
2012-07-30,999,84.375,0.0,46.0625,7.416666666666667,0,0,0,0,0
2012-07-31,933,78.86458333333333,0.171,63.444444444444436,8.555555555555555,1,1,0,0,1
2012-08-01,1108,80.5,0.0,56.958333333333336,4.791666666666667,0,0,0,0,0
2012-08-02,1019,81.83333333333333,0.0,50.708333333333336,7.020833333333333,0,0,0,0,0
2012-08-03,1061,85.0625,0.0,53.166666666666664,5.895833333333333,0,0,0,0,0
2012-08-04,1000,80.89699074074075,1.02,67.63194444444444,7.4282407407407405,1,1,1,0,1
2012-08-05,962,77.35416666666667,0.0,56.020833333333336,8.25,0,0,0,0,0
2012-08-06,962,76.6875,0.0,49.770833333333336,4.625,0,0,0,0,0
2012-08-07,952,81.83333333333333,0.0,48.166666666666664,7.354166666666667,0,0,0,0,0
2012-08-08,974,78.16666666666667,0.012,59.791666666666664,8.375,1,1,1,0,0
2012-08-09,936,71.89583333333333,0.007,70.5625,9.125,1,1,1,0,1
2012-08-10,914,68.82777777777778,0.423,62.59861111111112,14.593055555555553,1,1,1,0,1
2012-08-11,994,69.04166666666667,0.0,55.145833333333336,8.0625,0,0,0,0,0
2012-08-12,945,70.77083333333333,0.0,56.479166666666664,4.770833333333333,0,0,0,0,0
2012-08-13,868,65.79861111111111,0.365,83.6388888888889,2.204861111111111,1,1,1,0,0
2012-08-14,961,71.54166666666667,0.011,69.25,4.020833333333333,1,1,0,0,0
2012-08-15,1063,77.08333333333333,0.002,56.145833333333336,6.5625,0,1,0,0,0
2012-08-16,937,72.11111111111111,0.312,68.45833333333333,9.444444444444445,1,1,1,0,1
2012-08-17,964,67.77083333333333,0.0,58.0625,6.416666666666667,0,0,0,0,0
2012-08-18,986,68.9375,0.0,49.020833333333336,5.291666666666667,0,0,0,0,0
2012-08-19,940,70.79166666666667,0.0,47.125,4.4375,0,0,0,0,0
2012-08-20,893,67.59027777777779,0.532,64.76388888888889,3.8611111111111107,1,1,1,0,1
2012-08-21,921,69.16666666666667,0.0,56.0,4.5,0,0,0,0,0
2012-08-22,890,73.83333333333333,0.0,47.458333333333336,5.25,0,0,0,0,0
2012-08-23,1031,80.47916666666667,0.0,41.291666666666664,7.104166666666667,0,0,0,0,0
2012-08-24,1032,82.625,0.0,41.395833333333336,8.020833333333334,0,0,0,0,0
2012-08-25,1081,83.77083333333333,0.0,40.625,8.125,0,0,0,0,0
2012-08-26,905,73.72777777777777,3.6729999999999996,76.00625000000001,7.820833333333334,1,1,1,0,1
2012-08-27,902,76.97222222222221,0.0,63.479166666666664,6.090277777777778,1,0,0,0,0
2012-08-28,953,74.875,0.0,62.270833333333336,5.708333333333333,0,0,0,0,0
2012-08-29,955,76.54166666666667,0.0,55.208333333333336,5.208333333333333,0,0,0,0,0
2012-08-30,929,80.0625,0.0,46.583333333333336,9.479166666666666,0,0,0,0,0
2012-08-31,1015,81.60416666666667,0.0,55.125,10.145833333333334,0,0,0,0,0
2012-09-01,1183,75.34722222222221,0.29000000000000004,77.40972222222223,10.680555555555557,1,1,1,0,0
2012-09-02,895,77.39583333333333,0.0,77.90972222222221,12.211805555555557,0,0,0,0,0
2012-09-03,890,79.77083333333333,0.0,70.60416666666667,6.125,0,0,0,0,0
2012-09-04,914,78.99583333333334,0.511,70.68055555555556,7.081944444444445,1,1,1,0,1
2012-09-05,861,75.94791666666667,0.22,66.63541666666667,6.614583333333333,1,1,1,0,1
2012-09-06,1018,76.97916666666667,0.0,60.041666666666664,5.520833333333333,0,0,0,0,0
2012-09-07,960,69.97916666666667,0.202,69.10416666666667,8.979166666666666,1,1,1,0,0
2012-09-08,985,64.625,0.23,58.104166666666664,10.666666666666666,1,1,1,0,0
2012-09-09,910,63.84375,0.0,64.99652777777779,9.23263888888889,0,0,0,0,0
2012-09-10,882,67.41666666666667,0.0,50.520833333333336,5.020833333333333,0,0,0,0,0
2012-09-11,913,72.5625,0.0,48.666666666666664,10.395833333333334,0,0,0,0,0
2012-09-12,936,75.39583333333333,0.0,49.541666666666664,9.666666666666666,0,0,0,0,0
2012-09-13,868,64.5625,0.131,71.84027777777779,9.861111111111112,1,1,1,0,0
2012-09-14,997,64.5,0.001,53.479166666666664,6.020833333333333,0,1,0,0,0
2012-09-15,1013,67.16666666666667,0.0,45.895833333333336,3.5,0,0,0,0,0
2012-09-16,897,68.10416666666667,0.0,46.583333333333336,5.25,0,0,0,0,0
2012-09-17,901,66.84375,0.191,69.11458333333333,8.90625,1,1,1,0,1
2012-09-18,832,56.041666666666664,0.0,52.4375,12.041666666666666,0,0,0,0,0
2012-09-19,914,61.479166666666664,0.0,44.875,13.854166666666666,0,0,0,0,0
2012-09-20,920,63.895833333333336,0.0,41.916666666666664,9.145833333333334,0,0,0,0,0
2012-09-21,999,55.854166666666664,0.136,68.20833333333333,6.506944444444444,1,1,1,0,0
2012-09-22,871,52.70138888888889,0.012,64.02777777777777,11.111111111111112,1,1,1,0,0
2012-09-23,827,51.875,0.0,54.541666666666664,6.291666666666667,0,0,0,0,0
2012-09-24,869,58.0625,0.0,42.375,11.020833333333334,0,0,0,0,0
2012-09-25,922,65.64583333333333,0.0,60.520833333333336,7.895833333333333,1,0,0,0,0
2012-09-26,934,62.94444444444446,0.0,66.79166666666667,9.944444444444445,1,0,0,0,0
2012-09-27,839,58.708333333333336,0.0,61.020833333333336,8.0625,0,0,0,0,0
2012-09-28,983,59.145833333333336,0.0,68.01041666666667,8.211805555555555,0,0,0,0,0
2012-09-29,970,62.166666666666664,0.0,59.22222222222223,5.430555555555556,0,0,0,0,0
2012-09-30,869,59.104166666666664,0.0,63.979166666666664,8.729166666666666,0,0,0,0,0
2012-10-01,1056,58.895833333333336,0.0,61.416666666666664,4.833333333333333,0,0,0,0,0
2012-10-02,907,64.60416666666667,0.0,58.5,11.645833333333334,0,0,0,0,0
2012-10-03,920,63.732638888888886,0.044,78.08680555555556,6.670138888888889,1,1,1,0,0
2012-10-04,880,63.25,0.09999999999999999,64.91666666666667,12.791666666666666,1,1,1,0,0
2012-10-05,915,47.020833333333336,0.004,51.895833333333336,10.291666666666666,1,1,1,0,0
2012-10-06,807,43.770833333333336,0.0,50.0625,8.645833333333334,0,0,0,0,0
2012-10-07,770,44.354166666666664,0.0,45.833333333333336,7.020833333333333,0,0,0,0,0
2012-10-08,901,48.979166666666664,0.0,44.5,11.020833333333334,0,0,0,0,0
2012-10-09,892,54.388888888888886,0.182,54.02777777777778,14.368055555555555,1,1,1,0,0
2012-10-10,962,45.0625,0.0,58.65277777777778,11.381944444444443,0,0,0,0,0
2012-10-11,866,52.6875,0.003,49.208333333333336,12.833333333333334,1,1,1,0,0
2012-10-12,964,48.375,0.002,51.708333333333336,9.666666666666666,1,1,1,0,0
2012-10-13,875,57.80902777777778,0.484,74.09375,11.114583333333334,1,1,1,0,0
2012-10-14,860,61.166666666666664,0.543,82.1423611111111,14.802083333333334,1,1,1,0,1
2012-10-15,939,50.84027777777777,0.0,65.83333333333333,8.361111111111112,0,0,0,0,0
2012-10-16,874,58.75,0.0,57.041666666666664,12.5,0,0,0,0,0
2012-10-17,956,61.989583333333336,0.483,69.61111111111111,15.298611111111112,1,1,1,0,0
2012-10-18,898,49.375,0.134,70.57291666666667,14.583333333333334,1,1,1,0,0
2012-10-19,943,47.333333333333336,0.154,81.01041666666667,7.052083333333333,1,1,1,0,0
2012-10-20,962,48.645833333333336,0.0,71.85416666666667,6.9375,0,0,0,0,0
2012-10-21,928,55.9375,0.0,66.33333333333333,5.5,0,0,0,0,0
2012-10-22,839,61.97222222222223,0.28400000000000003,80.10416666666667,6.659722222222222,1,1,1,0,0
2012-10-23,893,64.13194444444444,0.035,86.41666666666667,5.805555555555556,1,1,1,0,0
2012-10-24,1019,69.89583333333333,0.0,72.08333333333333,10.75,0,0,0,0,0
2012-10-25,851,65.0625,0.452,70.36805555555556,16.45138888888889,1,1,1,0,1
2012-10-26,963,44.333333333333336,0.0,54.708333333333336,10.0625,0,0,0,0,0
2012-10-27,861,42.708333333333336,0.0,56.395833333333336,10.9375,0,0,0,0,0
2012-10-28,827,45.395833333333336,0.005,56.8125,14.645833333333334,1,1,1,0,0
2012-10-29,833,44.208333333333336,0.0,59.104166666666664,16.3125,0,0,0,0,0
2012-10-30,873,43.479166666666664,0.0,49.229166666666664,19.5,0,0,0,0,0
2012-10-31,951,41.6875,0.0,53.375,12.583333333333334,0,0,0,0,0
2012-11-01,1075,44.708333333333336,0.0,43.166666666666664,8.270833333333334,0,0,0,0,0
2012-11-02,932,42.29861111111111,0.0,60.958333333333336,8.715277777777777,0,0,0,0,0
2012-11-03,802,42.84722222222222,0.0,66.80555555555556,8.097222222222223,0,0,0,0,0
2012-11-04,731,41.145833333333336,0.0,66.16666666666667,6.5,0,0,0,0,0
2012-11-05,891,40.1875,0.0,67.1875,5.854166666666667,0,0,0,0,0
2012-11-06,786,37.77916666666667,0.11199999999999999,78.175,6.054166666666667,1,1,1,0,0
2012-11-07,875,44.291666666666664,0.014000000000000002,74.49305555555556,3.2361111111111107,1,1,1,0,0
2012-11-08,853,43.868055555555564,0.0,73.33333333333333,5.895833333333333,1,0,0,0,0
2012-11-09,1001,49.5,0.0,68.1875,6.166666666666667,1,0,0,0,0
2012-11-10,977,60.864583333333336,0.361,63.635416666666664,12.052083333333334,1,1,1,0,1
2012-11-11,884,59.99375,0.3,66.57569444444444,17.58263888888889,1,1,1,0,0
2012-11-12,795,34.104166666666664,0.036000000000000004,63.71527777777778,17.07638888888889,1,1,1,1,0
2012-11-13,826,33.0,0.0,54.9375,5.25,0,0,0,0,0
2012-11-14,847,37.458333333333336,0.0,56.833333333333336,5.625,0,0,0,0,0
2012-11-15,948,38.958333333333336,0.0,62.083333333333336,3.125,0,0,0,0,0
2012-11-16,941,42.875,0.0,58.291666666666664,2.4375,0,0,0,0,0
2012-11-17,875,43.520833333333336,0.0,60.583333333333336,4.1875,1,0,0,0,0
2012-11-18,849,46.666666666666664,0.0,55.229166666666664,5.125,1,0,0,0,0
2012-11-19,867,50.8125,0.043000000000000003,55.25,6.395833333333333,1,1,1,0,0
2012-11-20,925,50.65972222222222,0.001,74.20138888888889,3.6458333333333335,1,1,0,0,0
2012-11-21,892,47.09444444444444,0.0,83.46527777777777,5.632638888888889,1,0,0,0,0
2012-11-22,660,53.895833333333336,0.171,70.4375,14.9375,1,1,1,0,0
2012-11-23,787,33.32638888888889,0.0,57.479166666666664,17.45138888888889,0,0,0,0,0
2012-11-24,838,29.3125,0.0,58.3125,8.541666666666666,0,0,0,0,0
2012-11-25,814,36.229166666666664,0.0,58.041666666666664,7.208333333333333,0,0,0,0,0
2012-11-26,799,32.416666666666664,0.0,51.9375,8.375,0,0,0,0,0
2012-11-27,809,28.020833333333332,0.0,45.395833333333336,7.875,0,0,0,0,0
2012-11-28,858,36.229166666666664,0.0,49.854166666666664,7.020833333333333,0,0,0,0,0
2012-11-29,917,42.770833333333336,0.0,57.458333333333336,8.458333333333334,0,0,0,0,0
2012-11-30,991,45.145833333333336,0.0,63.729166666666664,4.791666666666667,1,0,0,0,0
2012-12-01,1059,50.333333333333336,0.0,75.41666666666667,9.284722222222223,1,0,0,0,0
2012-12-02,842,56.62152777777777,0.011,77.46180555555556,6.958333333333333,1,1,1,0,0
2012-12-03,934,61.71111111111111,0.012,80.41805555555557,13.330555555555556,1,1,1,0,0
2012-12-04,917,52.9375,0.003,47.666666666666664,10.833333333333334,0,1,0,0,0
2012-12-05,862,35.833333333333336,0.0,59.25,8.5,0,0,0,0,0
2012-12-06,876,40.541666666666664,0.001,69.02083333333333,8.041666666666666,0,1,0,0,0
2012-12-07,899,44.15972222222222,0.08800000000000001,79.22916666666667,6.888888888888889,1,1,1,0,0
2012-12-08,778,40.45833333333333,0.095,77.18402777777779,11.295138888888891,1,1,1,1,0
2012-12-09,761,39.31250000000001,0.165,85.47916666666667,8.777777777777779,1,1,1,0,0
2012-12-10,854,32.54861111111111,0.005,76.30555555555556,10.395833333333334,1,1,1,1,0
2012-12-11,826,30.8125,0.003,67.72916666666667,9.895833333333334,1,1,0,1,0
2012-12-12,914,36.354166666666664,0.0,60.5625,9.5625,0,0,0,0,0
2012-12-13,810,39.833333333333336,0.0,57.75,11.833333333333334,0,0,0,0,0
2012-12-14,955,40.6875,0.0,62.041666666666664,4.833333333333333,0,0,0,0,0
2012-12-15,859,46.458333333333336,0.21500000000000002,76.2986111111111,11.097222222222223,1,1,1,0,0
2012-12-16,790,43.9375,0.006,80.24305555555556,10.17361111111111,1,1,1,0,0
2012-12-17,829,38.53125,0.0,71.57291666666667,4.645833333333333,1,0,0,0,0
2012-12-18,852,37.15972222222222,0.003,74.9548611111111,8.701388888888888,1,1,1,0,0
2012-12-19,877,38.00694444444444,0.044000000000000004,76.15972222222221,7.909722222222221,1,1,1,0,0
2012-12-20,828,42.16458333333333,1.145,84.87986111111111,16.757638888888888,1,1,1,1,0
2012-12-21,779,27.229166666666668,0.007,70.16666666666667,19.3125,1,1,0,1,0
2012-12-22,732,25.625,0.0,67.10416666666667,5.979166666666667,0,0,0,0,0
2012-12-23,764,30.5,0.0,74.91666666666667,6.333333333333333,0,0,0,0,0
2012-12-24,709,32.770833333333336,0.004,71.07638888888889,10.055555555555555,1,1,0,1,0
